Sector,count,mean,std,min,25%,50%,75%,max,SR
大和証券グループ本社 - 松井証券,795.0,0.00042185313296799537,0.011728145879183692,-0.04477455894004967,-0.006677125514774618,0.00018033249942206453,0.006743013228337036,0.05753027546538769,0.03596929449153112
帝人 - 三井化学,795.0,0.0005535725236185385,0.01557400241056326,-0.07486051443797914,-0.007886803986549173,0.0004048346742722142,0.00792029665951044,0.10436114947063846,0.03554465377782856
ミネベアミツミ - ＴＤＫ,795.0,0.000552020995680986,0.015575930877436627,-0.0643028092029333,-0.009607262881731526,0.000497678581501293,0.009953273344384561,0.0913887778576764,0.035440642361905084
大阪瓦斯 - 東邦瓦斯,795.0,0.0005364574951998133,0.015160323907160473,-0.09151135547155653,-0.007414966497810371,0.00035935440551093656,0.007568877561885401,0.11921104003363658,0.035385622265394705
パーソルホールディングス - リログループ,795.0,0.0006350772381171624,0.018322954312915016,-0.08186220372100927,-0.010298665103576687,0.00044701286436243937,0.009784889869645319,0.1367531973198597,0.03466019874696328
ＦＰＧ - リコーリース,795.0,0.0006188663202966576,0.017970630182432296,-0.13888888888888884,-0.008031086307678903,0.0013199473337722756,0.009867799450486825,0.07973628497713103,0.034437652659596106
いすゞ自動車 - 日野自動車,795.0,0.0005799657422758673,0.016902247156152447,-0.05772931103097134,-0.008257249962694446,5.8903659918896345e-05,0.00928078149060757,0.11613010436370519,0.03431293702652779
東プレ - タチエス,795.0,0.0004808949387594113,0.014074087969454908,-0.08761260782354152,-0.00806943110597469,0.0003860873426091427,0.00845643502568727,0.07104087193460495,0.03416881717686439
クレハ - 長瀬産業,795.0,0.0004828139366945636,0.014191730795141919,-0.06148217353185048,-0.008253233938872284,0.0008047413362766154,0.008239521093368452,0.06470568826361223,0.03402079307055623
コジマ - 極東証券,795.0,0.0006879428627453791,0.020222375689871844,-0.09823881740401408,-0.010087134319682445,0.0005289913677852809,0.010808337678276658,0.21689723320158105,0.03401889438192605
リョービ - 沖電気工業,795.0,0.0006635323099984321,0.019590791289263113,-0.11290617848970252,-0.009588869992160132,0.00046721842938324265,0.01073194157043228,0.08372010773458116,0.03386960231474091
ＡＤＥＫＡ - サカタインクス,795.0,0.0005137690105787981,0.015346796884540425,-0.08362858275384522,-0.007938963385173636,7.412997233036123e-05,0.008613888467794095,0.13698020270910294,0.03347727962024067
東邦銀行 - 南都銀行,795.0,0.0003787736338003769,0.011360413604740502,-0.03612882545466822,-0.0064752893014636825,0.0002437079049981694,0.005981390391289865,0.07781451813214102,0.033341535526692556
日東工業 - 図研,795.0,0.0006112117382518111,0.018422290895656893,-0.11238826639808641,-0.009442384545102045,0.0004677350412376491,0.011008103890510323,0.06557377049180335,0.03317783557504816
東邦銀行 - 阿波銀行,795.0,0.0004089748168968652,0.012491091343980609,-0.07128768667230201,-0.006941558669756764,0.0003752130446950108,0.007616394328967879,0.08753822177506843,0.03274131984423827
あらた - 上新電機,795.0,0.00043351696465666504,0.013303728409067421,-0.052527688809883566,-0.007789322799304166,0.0003175594773283663,0.00861230182801298,0.05315673366996554,0.03258612558274964
プレステージ・インターナショナル - ＮＳＤ,795.0,0.0004892110147575023,0.015079049287916183,-0.0692307692307692,-0.008792516337850498,0.000272327461908084,0.009160012041834642,0.05839887074006844,0.03244309408481997
百五銀行 - 名古屋銀行,795.0,0.00039636869527793654,0.012402052534194892,-0.0460047676542521,-0.0071410952345086764,0.00018155410312270526,0.007733624512208992,0.06884424006405299,0.03195992713182518
四国電力 - 北海道電力,795.0,0.00045315007077119016,0.014519626689581181,-0.0707838511313984,-0.006600127970044556,0.00020458503108111703,0.007215748634835262,0.07226911800160196,0.031209484958477352
メガチップス - 新光電気工業,795.0,0.0007397143235641894,0.023974981369783835,-0.28425723316314144,-0.010679351728493769,0.001506024096385561,0.013194508430435792,0.1528557599549032,0.030853593258531858
コーエーテクモホールディングス - ネクソン,795.0,0.0006234301798858927,0.02053883804121067,-0.08749999999999991,-0.009539022048797086,0.0006997900629810427,0.011250229397420264,0.14706329337662405,0.03035372198928661
リンクアンドモチベーション - シーイーシー,795.0,0.0007050703957905221,0.023437715177160645,-0.15521118290534608,-0.012092976806065359,0.001951778132220361,0.014166437940720977,0.1075656053087436,0.030082727367452277
伊藤忠商事 - 住友商事,795.0,0.0003031528028436159,0.010139296867611778,-0.059624796979939276,-0.00469403936419599,-0.00034840273262859434,0.005110865276687526,0.06232814604419201,0.029898799374538963
ミライト・ワン - コムシスホールディングス,795.0,0.00032453022561400703,0.01091457426286618,-0.04644464346686639,-0.005644918809982302,-8.592837011067722e-05,0.005929585303463991,0.06404687617574856,0.029733658665746714
オービック - 日本オラクル,795.0,0.00039384690224938967,0.01330647302449422,-0.05818863707733957,-0.008187136948270224,0.00010257240369615506,0.008762756757422607,0.061242261392949415,0.029598143814999377
アドバンテスト - 東京エレクトロン,795.0,0.0005186188198832712,0.01757211527697896,-0.10898525370555623,-0.008730730785889984,0.0007205908845253628,0.011260472944437216,0.06766480699345379,0.02951373876784818
百十四銀行 - トモニホールディングス,795.0,0.00037160800777967913,0.012616335577859902,-0.05399583780058581,-0.007044355596979857,0.00044221436626501465,0.007301596326843296,0.1491605594916664,0.029454512008368336
コスモス薬品 - ニトリホールディングス,795.0,0.0005071885417679901,0.017444634766805963,-0.07562886597938134,-0.009861211367483025,-0.000593838971824967,0.010743144464331666,0.06496084993494311,0.029074185189195228
ケーズホールディングス - ヤマダホールディングス,795.0,0.0002843479834180903,0.009783503055798885,-0.07154237429290766,-0.004539639140303697,0.0004171359742469738,0.0055686522512023995,0.04366792886568971,0.029064025614991898
日本特殊陶業 - 豊田自動織機,795.0,0.00042206542660048785,0.014583385437260215,-0.060743245221158704,-0.007403747010820749,0.0006807559439139244,0.008301722013187185,0.06709719271704295,0.028941525849143394
岡三証券グループ - 東海東京フィナンシャル・ホールディングス,795.0,0.0003352593725014668,0.01164353243079976,-0.05405405405405406,-0.006475205194013123,1.683104992089568e-05,0.006382709628233785,0.0645472205618649,0.02879361349263995
マツキヨココカラ＆カンパニー - ツルハホールディングス,795.0,0.0004859720732158776,0.016986320237357463,-0.1511960873202307,-0.009256501205722023,4.734848484866383e-05,0.010041024144657018,0.07238770580476894,0.028609614467711198
淺沼組 - 宮地エンジニアリンググループ,795.0,0.0003862313077038515,0.013541613639713016,-0.053913570256777676,-0.007958947802974181,0.00010864091062978698,0.007584641272965376,0.0647575410462009,0.02852180825563982
ＣＫＤ - ミスミグループ本社,795.0,0.0005409163505231546,0.018985538982477176,-0.08262807234474145,-0.010293802587013567,0.0008072123785376473,0.011787162626341774,0.14731036209510529,0.028490966257128478
オーエスジー - 椿本チエイン,795.0,0.0003408465098601094,0.011989594292807222,-0.04425134296248778,-0.0069227551925317155,0.00035471734209102657,0.007670169063275667,0.0671073972216345,0.028428527399345736
アズワン - コクヨ,795.0,0.0004663169960114576,0.016573800958555176,-0.07430858465050105,-0.009809776788110791,0.00013809150071253384,0.009668475848794766,0.10517334777898157,0.028135790768668
花王 - ユニ・チャーム,795.0,0.0003445900406524775,0.01250313116119328,-0.05190142180094781,-0.006535965004369926,0.0004221967828568207,0.0069880713573370334,0.055434032233739994,0.02756029959295335
ＩＨＩ - 新明和工業,795.0,0.0005563502845205918,0.020322108750336607,-0.09150758105324375,-0.010360012718400646,-5.959664987376101e-05,0.01085366363898771,0.1578768077792574,0.027376602071936883
中山製鋼所 - 淀川製鋼所,795.0,0.0004643085298100478,0.01696629301818717,-0.085156671341857,-0.00832022864998716,0.0008378606784982257,0.010284165002326873,0.1080705811042888,0.02736652781561229
Ｊ．フロント　リテイリング - 松屋,795.0,0.00047018961632692437,0.01728033945005256,-0.08565172940706578,-0.00975780007540128,0.0007154585972319882,0.011470105630461469,0.06659523175315529,0.027209512734745166
ディップ - アイスタイル,795.0,0.0008350603415123804,0.03074924169478452,-0.13563694323450892,-0.017477096581146545,0.0014450694469325676,0.017220160048705524,0.12903768506056523,0.02715710357351732
スタンレー電気 - 小糸製作所,795.0,0.0003618508744470045,0.013374610207051583,-0.06317354778130868,-0.006839225585010267,-0.00020200972976880394,0.006587396540248203,0.08649083241307665,0.02705505946305811
ウエルシアホールディングス - スギホールディングス,795.0,0.00033957924041520853,0.012665923219091038,-0.05448762537060059,-0.007019011511676998,0.00037509377344346895,0.007165584968312488,0.05960750024288353,0.026810460993744935
本田技研工業 - ヤマハ発動機,795.0,0.00032735186233787616,0.012278573054842194,-0.07927009020694531,-0.006528258134091303,0.0003421005903829766,0.007357016453912513,0.08030303030303032,0.02666041574014834
平和堂 - フジ,795.0,0.0004020252172613631,0.01523726055065424,-0.18926145970486052,-0.0066443965420285855,0.00039322397114838203,0.007723672389250147,0.10511147024697487,0.026384350121525055
三越伊勢丹ホールディングス - ユナイテッドアローズ,795.0,0.000554657509560618,0.02116846588276546,-0.07821668599775045,-0.01303884850357967,0.00042735042735042583,0.01300793798979899,0.0724190474440991,0.02620206455358669
マツダ - ＳＵＢＡＲＵ,795.0,0.00036833806797989174,0.014120925250976912,-0.08504707902782738,-0.007880047454762062,-0.0004536096863114736,0.008431904536877144,0.11866365907351895,0.026084556176969313
グンゼ - クミアイ化学工業,795.0,0.0003854734665315521,0.014815717882446969,-0.06585714285714284,-0.008068253235470002,0.0005234450602621399,0.009367293520769593,0.09387643700121184,0.02601787301769863
クラレ - ＤＩＣ,795.0,0.00037384007764474346,0.014441013459096744,-0.1584436569571155,-0.006079581742807927,8.72370467428496e-05,0.0067987440358678874,0.08429539777687789,0.02588738516888872
王子ホールディングス - 日本製紙,795.0,0.00033370091127141654,0.012951427235324059,-0.07793072650208788,-0.0066719513074816605,0.0010286365055748314,0.0077329812942060205,0.05916613991936659,0.025765570481782272
戸田建設 - 九電工,795.0,0.0003739693947042352,0.014572871837744573,-0.07413147739326487,-0.007723173468341782,-0.00017885442608100988,0.008424789557219203,0.06798194355168585,0.02566202453902278
東鉄工業 - 戸田建設,795.0,0.00034555099022967156,0.013534200254788843,-0.08788361608990147,-0.007064235116952533,-0.0005396071659831136,0.007086752773059202,0.08966775874579469,0.025531688886264583
エービーシー・マート - しまむら,795.0,0.0003753262568249474,0.014901464692736536,-0.04543505099042244,-0.008564705771673453,4.632455528419399e-05,0.00976710044032958,0.05531555283057421,0.025187205725346835
山九 - 上組,795.0,0.00034790270807183275,0.01389512696451042,-0.1184621389539422,-0.006765663289395929,-2.5824506047600337e-05,0.006871349459681375,0.132344702547337,0.025037749490192638
フジ・メディア・ホールディングス - ＫＡＤＯＫＡＷＡ,795.0,0.0005607906026179457,0.022759579643542974,-0.11599436906026894,-0.0099380574436575,-2.1596289757619402e-05,0.01145642384396528,0.23156549697438877,0.024639760988601794
大東建託 - 大和ハウス工業,795.0,0.00028392916661232294,0.011748544864687228,-0.0697036685546718,-0.0059059132877806175,-2.0826947712548893e-05,0.006272444876554817,0.09347384456753183,0.024167177287268398
近鉄グループホールディングス - 阪急阪神ホールディングス,795.0,0.0002201809857499806,0.00916892881086012,-0.05307759082402075,-0.005099628026124681,8.051853939372577e-05,0.005556566658481199,0.0411905382622374,0.024013817785256186
日本精工 - シチズン時計,795.0,0.00033416664244636753,0.01417611731961061,-0.07178906227873916,-0.0073902951014017115,0.00046440244673751074,0.007990769310809887,0.06053995609936336,0.023572508248368984
ＴＯＷＡ - 芝浦メカトロニクス,795.0,0.0006975105542170847,0.029809787691535753,-0.1378566422209686,-0.015574381327368603,0.0005993935547562446,0.016291522382659684,0.11991499409681239,0.0233987092237875
ヤクルト本社 - 明治ホールディングス,795.0,0.00032794669285217827,0.014084407146375323,-0.06174766760685624,-0.006473827511287111,0.0005226071871915483,0.008014493263776623,0.08793435024162521,0.02328438033947184
科研製薬 - 杏林製薬,795.0,0.00022967352068578497,0.009912853320907775,-0.04805835048162499,-0.005954791388367353,-0.0004389775271087526,0.005914701888879215,0.058437400890011926,0.023169264514523502
ＳＢＳホールディングス - あい　ホールディングス,795.0,0.00036011566985399914,0.015615069526139284,-0.09798328621648922,-0.008671081467063135,-0.0001057427769186603,0.00967895061144275,0.05950976351904447,0.023062059970413416
アドバンテスト - ＳＣＲＥＥＮホールディングス,795.0,0.0004457320799283465,0.019382673584271412,-0.10375914512973361,-0.00950267154722978,0.00013862484157167732,0.009948474069036317,0.0973786403794138,0.022996418837184965
日本特殊陶業 - マブチモーター,795.0,0.0003237936870041927,0.014234721889719896,-0.06340652615603037,-0.007049951099261764,-6.900243120777638e-06,0.007456015709353836,0.10408199881591751,0.02274675188687962
アコム - ジャックス,795.0,0.00028884590088238977,0.012700407698926419,-0.050801038643024876,-0.006786151832910703,0.0,0.007111353186378955,0.06633397339374769,0.022743041619585666
三井住友建設 - 熊谷組,795.0,0.00026846128321837063,0.011909513965341107,-0.06993780507006764,-0.006512257141888855,0.0002745664739883802,0.006613383972031206,0.07267204430719443,0.022541749730479576
群馬銀行 - 七十七銀行,795.0,0.0002392787079765627,0.010620910965106005,-0.04057118278851457,-0.006438136929701299,-0.00030238619918443455,0.006931008917641757,0.04267241823067347,0.022529019286828617
タカラトミー - オカムラ,795.0,0.00039380665970792475,0.0175869705584784,-0.07216441431717113,-0.010273318174301438,-0.0001756256664366962,0.009602808997037027,0.13632348623667445,0.02239195536254974
三井松島ホールディングス - ＥＩＺＯ,795.0,0.0006869952238922276,0.030772914938106043,-0.17801143323805646,-0.014423188794916608,-0.001267442053852097,0.013363921196312467,0.27691064577967217,0.022324671721024474
サンリオ - オートバックスセブン,795.0,0.0004595261786928537,0.020600303735585235,-0.07420007981595378,-0.011233762294948824,-0.0009156423170347816,0.011573016610738285,0.11496388028895765,0.02230676715213
旭化成 - 三菱ケミカルグループ,795.0,0.000271574526069589,0.012190768907419002,-0.07519697845316242,-0.005178120582375878,0.00023341301149226723,0.005300069901643001,0.09870522285452299,0.02227706292622079
ドトール・日レスホールディングス - カッパ・クリエイト,795.0,0.00024276124000980693,0.01099327015727753,-0.05163956877661546,-0.006227630144711227,0.0005773672055426893,0.006881095578718965,0.03939829769174541,0.02208271392740215
伯東 - グローブライド,795.0,0.0003879508957423035,0.0175699282050208,-0.10962157872735379,-0.00868684148595461,0.0001758085062116832,0.010469951043808767,0.07505690654151842,0.02208039163366884
有沢製作所 - Ａ＆Ｄホロンホールディングス,795.0,0.0004192413436023133,0.019176061443433035,-0.0846146892818791,-0.010603665185244637,-0.0003120132593155134,0.011191488442268027,0.07933012134189854,0.021862745112651127
関東電化工業 - デンカ,795.0,0.0003645048979589085,0.016685639827929945,-0.09145687556602489,-0.008031277073091148,0.0010080134401793117,0.00943014295361938,0.07191440138808558,0.02184542527094268
エア・ウォーター - 日本酸素ホールディングス,795.0,0.00026047624749844756,0.012060126324225564,-0.058948176851512435,-0.007465098757689748,-0.0004282281944429922,0.0077703586946683,0.04762939958592127,0.02159813591464797
住友電気工業 - デンソー,795.0,0.0002736802615080743,0.012867230403460586,-0.06625252685228467,-0.0066211917162102285,-7.780290415704272e-05,0.007263844469221015,0.059991854302232195,0.021269554746953873
ダイワボウホールディングス - ニチアス,795.0,0.00028630781108570735,0.013602185714199603,-0.05383556931544553,-0.008020566221975112,0.00020873585368963443,0.008270463895741265,0.06188492063492057,0.02104866211220927
ニップン - アース製薬,795.0,0.00021799646563299308,0.010366748354851614,-0.04030828516377649,-0.005961099550841842,-0.0002575134980413729,0.006396482147531413,0.04203754274608218,0.02102843226931145
花王 - ピジョン,795.0,0.00030474116254448875,0.014569554319285692,-0.06795667585141263,-0.0076685335124737075,0.00031458549808216496,0.008183542313772718,0.052845673505798496,0.02091629955633601
あおぞら銀行 - 三菱ＵＦＪフィナンシャル・グループ,795.0,0.0002767636313652602,0.013271446848053911,-0.06505505772755027,-0.007179094283143006,0.0002900591382709594,0.0067388683468640465,0.07168977002758359,0.020854066217041292
第一生命ホールディングス - Ｔ＆Ｄホールディングス,795.0,0.00024318103871902555,0.011668515803373532,-0.051244145872479496,-0.007123895844160455,0.0008776911197821979,0.007126497055224612,0.05649066174775186,0.020840785822025323
横河電機 - 豊田通商,795.0,0.0002998173493138271,0.01443633509342442,-0.06224743555436618,-0.007850477109223042,0.00043314216721990206,0.008284721090956237,0.06809039583071264,0.0207682453596128
三菱総合研究所 - スクロール,795.0,0.00026744159432899877,0.012903025853177437,-0.06755599472990781,-0.00752313903418822,0.0007907176249875025,0.00841243022813526,0.05810101010101021,0.020727044754633262
グンゼ - 伊藤忠エネクス,795.0,0.00026819357440100827,0.013045148424350285,-0.06018528995756722,-0.007463905839674101,0.000139623574842207,0.0072785718249241405,0.0896903720888731,0.020558874891786882
相鉄ホールディングス - 西日本鉄道,795.0,0.00019752497684394585,0.009662263788947925,-0.047383760144811715,-0.005622021721762571,-1.657660047116316e-06,0.005756756394893925,0.044094419811609886,0.020442929437497103
ニップン - 亀田製菓,795.0,0.0002234950598304854,0.011057963347805034,-0.06436974789915972,-0.006020922552339825,-0.00021569410531596667,0.0062624006351776895,0.06460815432416123,0.020211231743216835
相鉄ホールディングス - 鴻池運輸,795.0,0.00028772890720922274,0.014238030728691242,-0.08753434263098214,-0.008038382073599415,0.00047989689982630424,0.00867071886029458,0.05864130197652617,0.020208476347042606
日本証券金融 - 三菱ＨＣキャピタル,795.0,0.00028550381910842355,0.014239946278928585,-0.06864465333275127,-0.00713561849774158,0.0005648335870876986,0.008344306667408818,0.07299923912291617,0.020049501136875418
九州フィナンシャルグループ - 滋賀銀行,795.0,0.0003013351537120383,0.015147692172836394,-0.06691413125126788,-0.008157665857639274,-0.0005128138438064145,0.008271217871617942,0.14120699828243943,0.0198931395141768
オリエンタルランド - 京成電鉄,795.0,0.00030769996418493636,0.015684618148524673,-0.11385851195061625,-0.007781161248446022,0.00016916811579048563,0.008701418900178504,0.0904206397511329,0.019617944234994286
奥村組 - 九電工,795.0,0.0002645508927425745,0.013553169644306962,-0.055518241565794546,-0.007759688623775962,-0.00021551724137935935,0.007427794646220787,0.1052423010432737,0.019519485086184223
西日本旅客鉄道 - 東海旅客鉄道,795.0,0.0001363503556431182,0.007019696667623708,-0.04087346034769235,-0.0037754710759896892,-9.562905257265442e-05,0.0039788732777547575,0.028459902681821636,0.019423966889052947
インフォマート - コロプラ,795.0,0.0005045200321544423,0.026033565643939157,-0.09090909090909094,-0.015560151070147965,0.00028952999630604825,0.015250907001659098,0.09911810544721944,0.019379597825928196
近鉄グループホールディングス - 京阪ホールディングス,795.0,0.00022797226571129312,0.011782554490793264,-0.07554081138986801,-0.0068006035158301725,0.00044679077210596496,0.006303836297827936,0.07257288632808723,0.01934828868302096
ＪＶＣケンウッド - スター精密,795.0,0.00043046592477531746,0.02244724978143473,-0.10562818666636431,-0.011138342871219231,0.000859033096280104,0.013277454372979225,0.11132155058508708,0.0191767779557271
日本テレビホールディングス - テレビ東京ホールディングス,795.0,0.00025781085850691906,0.01350571743024827,-0.051152622463195185,-0.0074376612910638795,-0.0007154182611224247,0.007303762023575133,0.07133839001712738,0.019089016176919958
ＳＵＭＣＯ - レーザーテック,795.0,0.00046050617038527133,0.024485044226403845,-0.15624572867201925,-0.013684401391680479,0.0008122519841269327,0.014802879733912255,0.09943090617247918,0.018807651157463585
明治ホールディングス - 味の素,795.0,0.0002765732005537447,0.014793125101633935,-0.07033878018973705,-0.008047788233176034,-0.000835742265308026,0.007812469580476433,0.11542960083249887,0.01869606311402021
やまびこ - 日機装,795.0,0.00031104553930336187,0.016794420926590576,-0.08752913752913749,-0.009261468329251454,0.0008937479024049289,0.010136983461093763,0.06528432311679533,0.01852076595334609
三越伊勢丹ホールディングス - 丸井グループ,795.0,0.00031014063874861794,0.01690946626929968,-0.08771427017620193,-0.008453066216494776,0.0005788030256115295,0.009329252630383422,0.07158918307925988,0.018341243526515085
中部電力 - 中国電力,795.0,0.00020008968891974571,0.010909848458036381,-0.05168755929159541,-0.006222154998264284,0.0005831014901482856,0.0065583859541691325,0.04276401335441915,0.018340281232078547
コスモス薬品 - サンドラッグ,795.0,0.00025745767353938404,0.01417173851821024,-0.05775820419332922,-0.008109223756293804,-0.0002810825537351569,0.008803627693135752,0.06313661202185794,0.01816697882257417
帝人 - 旭化成,795.0,0.0002390611143575644,0.013187982451681866,-0.1012603012671145,-0.0059824840376158095,0.0002752680407737129,0.006391150582223393,0.09776359122251543,0.01812719384738618
ファナック - 日東電工,795.0,0.00025984867388878876,0.014420519161082394,-0.07723496444703892,-0.007458253445580432,0.00014714533982740363,0.008592119941414844,0.06758579514921403,0.0180193702450089
マースグループホールディングス - ダイコク電機,795.0,0.00034573768350466724,0.019742837242931206,-0.08277440866857622,-0.010331661095697053,0.0005897566439263535,0.010766856429618,0.16299110785772564,0.01751205661326395
全国保証 - 東京センチュリー,795.0,0.0002325820943289986,0.013312155599767197,-0.07466879229567924,-0.007551778011686772,-0.0003070901909036916,0.007875877459012193,0.048961593172119455,0.01747140743555206
東宝 - 東映,795.0,0.0002377210169637292,0.013887731082386055,-0.06620367467235222,-0.008273206571566827,0.00046867339178235934,0.00844920421001133,0.06890249293814898,0.01711734015826625
東海理化電機製作所 - エフ・シー・シー,795.0,0.0002142269558906531,0.012658432618134189,-0.0640385460306847,-0.007250749692540803,0.00010483390634452583,0.007001829628490941,0.08287429742321739,0.016923655744215626
千葉銀行 - ふくおかフィナンシャルグループ,795.0,0.00017137605434001002,0.010400099516352165,-0.10200127118253088,-0.005450566861816886,0.00016771778806767834,0.005304821072192156,0.053967230008243994,0.016478309084500008
日置電機 - 信越ポリマー,795.0,0.00028686143098728776,0.017511799762886422,-0.06557102205789078,-0.009938406558517354,0.0006940368355095039,0.010311716874360444,0.07328471010199678,0.016381036493761575
カゴメ - エフピコ,795.0,0.0002463225071672439,0.01513081018218219,-0.07299641568726101,-0.00843760217736339,-0.0002984177360869644,0.008813624257327457,0.09067561271083768,0.016279531908827295
Ｊ．フロント　リテイリング - エイチ・ツー・オー　リテイリング,795.0,0.00019813839420203017,0.012239582373602894,-0.07219979068030669,-0.0073004886803749724,-0.00015489919098976568,0.00732180068215893,0.09420500697096434,0.01618832964671697
東京応化工業 - 住友ベークライト,795.0,0.0002674076869959233,0.016627437187338844,-0.08383252368820415,-0.009131738790318422,0.0005775965526679805,0.009636617960259497,0.06271453730387455,0.016082315271023488
ＭＩＲＡＲＴＨホールディングス - トーセイ,795.0,0.0002175649436415234,0.013637784030816722,-0.06749125437281367,-0.00744478665800502,0.0005372134861407751,0.008268663296767675,0.06421937256075172,0.015953100822677726
不二越 - スター精密,795.0,0.00018331689063492203,0.011571985817143578,-0.03737885877736946,-0.006667687636007946,0.00022819695152276331,0.0067640158976624565,0.04721307918902529,0.015841437548544442
ＡＯＫＩホールディングス - 青山商事,795.0,0.00025411091995075115,0.0165278613047782,-0.06018000327278683,-0.00904094675271061,0.0,0.008835437772641064,0.07209399043460174,0.015374700650306628
アルフレッサ　ホールディングス - 東邦ホールディングス,795.0,0.00016688474121919663,0.010857024179409766,-0.057882086343257644,-0.006108844724906526,-0.00029123377836348663,0.006742309646744105,0.04479750953739314,0.01537113102646412
アイカ工業 - 前田工繊,795.0,0.00021167455385354283,0.013920875223740524,-0.04881117922602052,-0.00830517968089467,-0.00020392156862736321,0.008310699262812693,0.06361762764261669,0.01520554925257538
いすゞ自動車 - スズキ,795.0,0.0002109143560892988,0.014206068695903499,-0.05813997725146458,-0.007441827861599193,0.0005001250312577366,0.007147970403005022,0.09036326428800512,0.014846778556696593
さくらインターネット - 電通総研,795.0,0.0005295513292715437,0.03736110866626278,-0.25945937313687095,-0.01459826273866327,0.002150099583559717,0.017706522439998817,0.24203331969699093,0.014173865502811765
松竹 - 東映,795.0,0.00022463399560928202,0.016089711846963676,-0.09937563140210115,-0.008663845520935076,0.00013568269426023072,0.009631138381959725,0.07160993519948389,0.013961343605521015
長谷工コーポレーション - 飯田グループホールディングス,795.0,0.00015953459727101682,0.011562301135042346,-0.05402781842450155,-0.006469548115351387,8.506161175692029e-05,0.00661016395903169,0.05950374598139052,0.013797824101597621
アルフレッサ　ホールディングス - スズケン,795.0,0.00013832533881955424,0.010167001192055783,-0.06266825736477744,-0.005782090862926137,0.00020522433776870574,0.005589400797236521,0.051587337957998414,0.013605323360012772
日本道路 - 横河ブリッジホールディングス,795.0,0.0002080318321036252,0.015299674480666369,-0.07179566563467499,-0.008111779655930296,-0.00013528535884388404,0.008799265114618593,0.12181185462393695,0.013597141061171419
マニー - 正栄食品工業,795.0,0.00021451966211579276,0.01585185918971915,-0.06743361551262583,-0.00927193566769191,-2.7804735415415394e-05,0.00970209563424479,0.07636831866329263,0.013532776158831968
江崎グリコ - 山崎製パン,795.0,0.000188636327878832,0.014116190929096072,-0.06913706197525826,-0.007165570334004112,0.000214610001677773,0.007861059386145619,0.06445336102353061,0.013363118197134736
ショーボンドホールディングス - 日本道路,795.0,0.0002112068614094964,0.01588528978132101,-0.08759424690611273,-0.009003273941042222,-0.00011040452216926067,0.009305141035201026,0.05101182863828779,0.013295751246404556
三越伊勢丹ホールディングス - 高島屋,795.0,0.0001630153316309016,0.01231656437864891,-0.06569359297064414,-0.006991351639946186,0.00035742127084037456,0.006739386481250165,0.05916666666666659,0.0132354548410832
東急不動産ホールディングス - イオンモール,795.0,0.00017239487785378438,0.013144710151343948,-0.04964961067037432,-0.007808454008617294,0.0005088662460038806,0.007680993465118469,0.062248318114629164,0.013115152473419758
トリドールホールディングス - ハイデイ日高,795.0,0.00021150340841550634,0.0167606551688742,-0.09170984455958553,-0.008475880476520481,0.000180696704760841,0.008416317186508704,0.09947126562009256,0.012619041814563678
良品計画 - イズミ,795.0,0.00021722302202756245,0.017289990236782297,-0.07871005219424265,-0.01118874214701776,0.0,0.009475340931823895,0.06637029688742202,0.012563513284434804
三菱地所 - ゴールドクレスト,795.0,0.00019895033142295048,0.01590759677689175,-0.08945309544724145,-0.008511212289615044,0.0006392721944070701,0.008602328080577148,0.07752203266664981,0.012506623986846127
コスモス薬品 - ツルハホールディングス,795.0,0.00020204020263659363,0.01630180602683776,-0.16968910359351597,-0.008020807303259159,0.00022959844959324904,0.008596876287492838,0.0736924972617744,0.012393731240819186
ＭＩＲＡＲＴＨホールディングス - サンフロンティア不動産,795.0,0.0001398772302368164,0.011316017668820661,-0.038937565900586835,-0.0067601161380425046,0.000727358509111653,0.007682178998308364,0.05523547687892416,0.012360994329500212
ロート製薬 - ミルボン,795.0,0.0001967557042314749,0.01602138787678182,-0.06489650015344506,-0.009518964702663224,0.0006944101017094528,0.009444192046245081,0.0641458816705337,0.012280815229285666
松屋 - 丸井グループ,795.0,0.00022176249290111055,0.01823824976102925,-0.11230486593843103,-0.010165693197777714,0.001244554429922884,0.011405754992800776,0.05975974641545212,0.012159198158091003
古河電気工業 - シャープ,795.0,0.00029566219540978273,0.02452011380951718,-0.13058484298863515,-0.012108685696927024,0.00023148339519996064,0.011145177757334979,0.09954441931623781,0.012057945477195343
パルグループホールディングス - イズミ,795.0,0.000234096370400214,0.019462998496652277,-0.06152169605706359,-0.011976588122030507,-6.305641447212906e-05,0.01084710248344134,0.12406756536311192,0.012027764911993371
京都フィナンシャルグループ - 任天堂,795.0,0.00021930132276837475,0.018387130779505115,-0.054137037370529106,-0.01142156608306888,-0.00018451299703192703,0.011098468544832096,0.09182929417518437,0.011926891987564206
パルグループホールディングス - 良品計画,795.0,0.0002622399657615431,0.022180044557273623,-0.13741890129249734,-0.014098656778605723,-0.0005688471857814292,0.01437741349008309,0.09397499142663623,0.011823238906684042
日本製紙 - 北越コーポレーション,795.0,0.00029726847386352513,0.02515329417870922,-0.12463082222555033,-0.011886481218762956,-0.0008931052276426321,0.011598727223504524,0.20302235091846887,0.011818272062159768
