Sector,2025-04-03
パン・パシフィック・インターナショナルホールディングス - ヤオコー,0.5765670950951259
パーク２４ - ロイヤルホールディングス,0.8957824229066224
パーソルホールディングス - リログループ,1.4514647052641807
ヒューリック - イオンモール,1.3248983416341706
ヒロセ電機 - ファナック,0.759547363357624
ビックカメラ - モスフードサービス,0.6145083342221137
ピジョン - ユニ・チャーム,0.4570649212191354
ファナック - 日東電工,1.1320031097170777
フジクラ - ＮＴＮ,2.0447001690970543
フジシールインターナショナル - キヤノンマーケティングジャパン,1.7795727794938656
フジ・メディア・ホールディングス - スカパーＪＳＡＴホールディングス,0.34667977630113894
フジ・メディア・ホールディングス - テレビ東京ホールディングス,0.5847111047104222
フジ・メディア・ホールディングス - ＫＡＤＯＫＡＷＡ,1.2748822183141244
フタバ産業 - ミツバ,0.637622913735875
フューチャー - 富士ソフト,2.302797547899934
ブラザー工業 - セイコーエプソン,0.9728327309611216
ブラザー工業 - 東芝テック,0.5107084868406122
ブリヂストン - トヨタ自動車,1.3477969673706265
ブロンコビリー - リンガーハット,0.9906990706646218
ブロンコビリー - 壱番屋,1.0065158466167947
ブロードリーフ - コムチュア,0.8633597722650389
プレステージ・インターナショナル - ＮＳＤ,1.3479516809196945
プレス工業 - エクセディ,0.5112236109956324
ホギメディカル - マニー,0.8230797276067511
ホシザキ - シマノ,0.4139911406568715
ホシデン - ノーリツ鋼機,0.5460466306237935
ホソカワミクロン - 長野計器,0.9930723768677158
マキタ - オムロン,0.30677593623709387
マツキヨココカラ＆カンパニー - アインホールディングス,1.8056895225409972
マツキヨココカラ＆カンパニー - サンドラッグ,0.9733187889982097
マツキヨココカラ＆カンパニー - ツルハホールディングス,1.3108823341240678
マツキヨココカラ＆カンパニー - ニトリホールディングス,0.4049821027623386
マツダ - ＳＵＢＡＲＵ,1.2386472376103206
マニー - 正栄食品工業,1.0733554833884178
マンダム - ノエビアホールディングス,0.7813750980035542
マンダム - ミルボン,0.8944181220495845
マースグループホールディングス - ダイコク電機,1.1287884680729217
ミネベアミツミ - ＴＤＫ,1.408966133534339
ミライト・ワン - エクシオグループ,1.4321083644272432
ミライト・ワン - コムシスホールディングス,1.2348566822059497
ミルボン - ノエビアホールディングス,0.6484058820227053
ミルボン - ヤーマン,2.5325736198396296
ミルボン - ＰＡＬＴＡＣ,1.007211347348031
メガチップス - 新光電気工業,1.4185216924130721
メック - ＰＩＬＬＡＲ,0.4287474820509187
メディパルホールディングス - スズケン,0.8057371683157728
メディパルホールディングス - 東邦ホールディングス,1.5231291919725678
モスフードサービス - 木曽路,0.8570169983737587
ヤクルト本社 - 明治ホールディングス,1.200038678352912
ヤマトホールディングス - ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,0.7888831899444332
ヤマハ - ファーストリテイリング,0.48146195921596885
ユナイテッドアローズ - 丸井グループ,0.6916469367367172
ユナイテッドアローズ - 松屋,0.7511148921330394
